Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_47_358.jpg;0;0.7001051;0;2.727996;104.2574;87.85369;1.339197;20.6036;-0.0007847255
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_47_424.jpg;0;0.5001879;0;2.761368;104.4126;87.91131;1.331182;20.58762;-0.0007306539
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_47_491.jpg;0;0.2997489;0;2.775301;104.6203;87.98829;1.286789;20.56413;-0.0006507396
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_47_557.jpg;0;0.09977198;0;2.780839;104.7755;88.0458;1.213681;20.54653;-0.0005593472
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_47_624.jpg;2.996188;0;0;2.773521;104.9294;88.10384;1.095555;20.68855;0.01046229
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_47_691.jpg;5.996657;0;0;2.764141;105.1308;88.18474;0.8679086;21.43818;0.1095217
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_47_757.jpg;5.989813;0;0;2.753615;105.2792;88.24809;0.655394;22.27853;0.2412819
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_47_824.jpg;2.99349;0;0;2.742026;105.4264;88.31192;0.4240492;22.94485;0.3765392
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_47_890.jpg;0;0;0;2.733576;105.6221;88.39598;0.107038;23.29164;0.5148581
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_47_957.jpg;0;0;0;2.724597;105.769;88.45843;359.8936;23.3236;0.5739977
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_48_024.jpg;0;0;0;2.711713;105.916;88.52092;359.7263;23.31602;0.5910344
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_48_091.jpg;0;0;0;2.701643;106.1122;88.60442;359.5656;23.29646;0.559539
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_48_157.jpg;0;0;0;2.691916;106.259;88.66718;359.4712;23.28771;0.5176707
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_48_224.jpg;0;0;0;2.678997;106.4056;88.73;359.4005;23.2825;0.4605536
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_48_290.jpg;0;0;0;2.669466;106.6009;88.8136;359.3418;23.27288;0.3585296
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_48_357.jpg;0;0;0;2.660019;106.7468;88.87634;359.3095;23.27155;0.2831443
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_48_424.jpg;0;0;0;2.647827;106.8923;88.93895;359.2832;23.27162;0.2095319
